LOC127701062	GO:0005488
LOC127701087	GO:0005488;GO:0051259
LOC127701098	GO:0005488
LOC127701119	GO:0006915;GO:0043067
LOC127701134	GO:0003774;GO:0007017;GO:0015631;GO:0032559;GO:0035639;GO:0140657
LOC127701135	GO:0005737;GO:0016812;GO:0071704;GO:0110165
LOC127701138	GO:0005488
LOC127701139	GO:0005622;GO:0005737;GO:0031406;GO:0032559;GO:0035639;GO:0043231;GO:0052689;GO:0097159;GO:0110165;GO:0140101;GO:1901363
LOC127701140	GO:0006511;GO:0010498;GO:0019787;GO:0032182
LOC127701141	GO:0046914
LOC127701144	GO:0016755;GO:0036211;GO:0140096
LOC127701145	GO:0005488
LOC127701146	GO:0005488
LOC127701149	GO:0005539;GO:0007399;GO:0046872;GO:0048667;GO:0048731;GO:0048812;GO:0061564;GO:0110165;GO:1901681
LOC127701153	GO:0004713;GO:0007167;GO:0016310;GO:0019199;GO:0032501;GO:0032559;GO:0032991;GO:0035639;GO:0036211;GO:0042327;GO:0043549;GO:0046872;GO:0048856;GO:0051347
LOC127701157	GO:0005515;GO:0005815;GO:0007010;GO:0007017
LOC127701160	GO:0016740
LOC127701161	GO:0005515;GO:0007154;GO:0007155;GO:0009987;GO:0023052;GO:0050794;GO:0051716;GO:0070161
LOC127701167	GO:0005249;GO:0005488;GO:0006813;GO:0034705;GO:0051259;GO:0098655;GO:0098662;GO:0098797;GO:0110165
LOC127701180	GO:0000502;GO:0004175;GO:0006508;GO:0030163;GO:0070003;GO:0140535;GO:1902494
LOC127701182	GO:0003723;GO:0043231
LOC127701231	GO:0016836;GO:0046914
LOC127701233	GO:0005048;GO:0005622;GO:0006886;GO:0034504;GO:0043231;GO:0051020;GO:0051170;GO:0072594;GO:0110165;GO:0140142
LOC127701262	GO:0000977;GO:0000987;GO:0006355;GO:0006366;GO:0140110
LOC127701264	GO:0000977;GO:0000987;GO:0003700;GO:0006351;GO:0010468;GO:0032502;GO:0048856;GO:0048869;GO:2001141
LOC127701268	GO:0000977;GO:0000987;GO:0003700;GO:0005515;GO:0006355;GO:0006366;GO:0032991
LOC127701270	GO:0016301;GO:0016773;GO:0032559;GO:0035639
LOC127701277	GO:0016020;GO:0031090;GO:0032991;GO:0042175;GO:0071944;GO:0098827
LOC127701282	GO:0000977;GO:0000987;GO:0003700;GO:0006351;GO:0010468;GO:2001141
LOC127701296	GO:0140513;GO:1990904
LOC127701298	GO:0031090;GO:0042175;GO:0098827
LOC127701319	GO:0016747;GO:0044238;GO:0071704
LOC127701320	GO:0016747;GO:0044238;GO:0071704
LOC127701324	GO:0005737;GO:0017111;GO:0032561;GO:0035639;GO:0043231;GO:0046872
LOC127701328	GO:0008047;GO:0030695;GO:0031090;GO:0042175;GO:0043087;GO:0046907;GO:0048193;GO:0051345;GO:0098827
LOC127701332	GO:0005488;GO:0006511;GO:0008233;GO:0010498;GO:0032991;GO:0140535
LOC127701343	GO:0003824
LOC127701351	GO:0009062;GO:0016836;GO:0019395;GO:0042579
LOC127701418	GO:0005622;GO:0006915;GO:0007154;GO:0009987;GO:0019899;GO:0019904;GO:0023052;GO:0043067;GO:0043231;GO:0050794;GO:0051716;GO:0110165
LOC127701421	GO:0006915;GO:0007154;GO:0009987;GO:0019899;GO:0019904;GO:0023052;GO:0043067;GO:0050794;GO:0051716
LOC127701449	GO:0005488;GO:0097367;GO:0110165
LOC127701451	GO:0097367;GO:0110165
LOC127701454	GO:0097367
LOC127701468	GO:0005576;GO:0031012;GO:0110165
LOC127701469	GO:0005515;GO:0007155;GO:0070161
LOC127701485	GO:0004842;GO:0005737;GO:0007165;GO:0012505;GO:0019941;GO:0032182;GO:0043231;GO:0061659;GO:0110165;GO:0140535;GO:1990234
LOC127701487	GO:0006810;GO:0009987;GO:0046942;GO:0046943
LOC127701495	GO:0006810;GO:0009987;GO:0046942;GO:0046943
LOC127701502	GO:0006810;GO:0009987;GO:0046942;GO:0046943
LOC127701510	GO:0008131;GO:0050660;GO:1901605
LOC127701524	GO:0004713;GO:0007167;GO:0016310;GO:0019199;GO:0032501;GO:0032559;GO:0032991;GO:0035639;GO:0036211;GO:0042327;GO:0043549;GO:0048856;GO:0051347
LOC127701548	GO:0005737;GO:0006816;GO:0012505;GO:0015278;GO:0043168;GO:0043178;GO:0043231;GO:0098655;GO:0098662;GO:0110165
LOC127701549	GO:0007165;GO:0032559;GO:0033554;GO:0035639;GO:0044183;GO:0140534;GO:0140657
LOC127701552	GO:0000976;GO:0003700;GO:0006355;GO:0006366;GO:0043231
LOC127701562	GO:0032559;GO:0035639;GO:0044183;GO:0140657
LOC127701605	GO:0005768;GO:0016192;GO:0035091;GO:0043169;GO:0098657
LOC127701625	GO:0046914;GO:0097159;GO:0140098;GO:1901363
LOC127701635	GO:0005576;GO:0031012;GO:0110165
LOC127701655	GO:0005515;GO:0007155;GO:0070161
LOC127701656	GO:0005488
LOC127701659	GO:0016301;GO:0016310;GO:0016773;GO:0032559;GO:0035639;GO:0036211;GO:0140096
LOC127701662	GO:0004518;GO:0043231;GO:0097159;GO:1901363
LOC127701686	GO:0005515;GO:0005737;GO:0006810;GO:0008104;GO:0009987;GO:0015031;GO:0016050;GO:0016192;GO:0030674;GO:0046907;GO:0090174;GO:0098796;GO:0110165
